index,timestamp,deviceId,battery,ppgSignal,heartRate,spO2,redAdc,irAdc,spO2Status,perfusionIndex,PPG
86287,1678518736319,4,4047.65625,13097,89,98.4,561648,231523,0,2.8,-1.3373531150104443
86288,1678518736319,4,4047.65625,11829,89,98.4,561706,231580,0,2.8,-1.424882271369273
86289,1678518736333,4,4047.65625,10701,89,98.4,561792,231741,0,2.8,-1.5026040328303811
86290,1678518736334,4,4047.65625,9713,89,98.4,562011,231798,0,2.8,-1.5702752982315278
86291,1678518736348,4,4047.65625,8865,89,98.4,562111,231888,0,2.8,-1.6283313168226832
86292,1678518736363,4,4047.65625,8157,89,98.4,562370,232032,0,2.8,-1.6776634217643385
86293,1678518736378,4,4047.65625,7544,89,98.4,562410,232019,0,2.8,-1.7195150811314974
86294,1678518736379,4,4047.65625,7024,89,98.4,562256,231935,0,2.8,-1.7550551958905445
86295,1678518736393,4,4047.65625,6598,89,98.4,561789,231648,0,2.8,-1.7847368702340078
86296,1678518736408,4,4047.65625,6266,89,98.4,561239,231025,0,2.8,-1.8079854599206626
86297,1678518736408,4,4047.65625,6027,89,98.4,560159,230315,0,2.8,-1.8232857052609102
86298,1678518736423,4,4047.65625,5975,89,98.4,559153,229588,0,2.8,-1.8281447442005947
86299,1678518736438,4,4047.65625,6110,89,98.4,558037,228776,0,2.8,-1.8187282951589236
86300,1678518736439,4,4047.65625,6525,89,98.4,557098,228042,0,2.8,-1.7898502694908092
86301,1678518736453,4,4047.65625,7312,89,98.4,556142,227414,0,2.8,-1.7357883239788763
86302,1678518736468,4,4047.65625,8564,89,98.4,555516,226856,0,2.8,-1.6512458112825965
86303,1678518736468,4,4047.65625,10283,89,98.4,554817,226460,0,2.8,-1.5319584801793267
86304,1678518736483,4,4047.65625,12561,89,98.4,554434,226159,0,2.8,-1.3754754701965415
86305,1678518736498,4,4047.65625,15401,89,98.4,554206,225964,0,2.8,-1.18198023917554
86306,1678518736498,4,4047.65625,18710,89,98.4,553899,225834,0,2.8,-0.9541627813171831
86307,1678518736513,4,4047.65625,22446,89,98.4,553988,225832,0,2.8,-0.6965988488171031
86308,1678518736528,4,4047.65625,26565,89,98.4,554038,225717,0,2.8,-0.4159661192668431
86309,1678518736528,4,4047.65625,30837,89,98.4,553944,225723,0,2.8,-0.12143984115727806
86310,1678518736543,4,4047.65625,35172,89,98.4,553917,225769,0,2.8,0.17634053532810348
86311,1678518736558,4,4047.65625,39427,89,98.4,553990,225721,0,2.8,0.46710861615524196
86312,1678518736559,4,4047.65625,43408,89,98.4,553999,225779,0,2.8,0.7417301745714284
86313,1678518736573,4,4047.65625,47065,89,98.4,553969,225759,0,2.8,0.991969808468141
